student_id,district_id,district_name,school_id,school_name,current_grade_level,gender,ethnicity,ell,iep,gifted_flag,homeless_flag,disability,economic_disadvantage,ela_state_score_two_years_ago,ela_state_score_one_year_ago,ela_state_score_current_year,math_state_score_two_years_ago,math_state_score_one_year_ago,math_state_score_current_year,performance_level_two_years_ago,performance_level_prior_year,performance_level_current_year
2770183852,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,0,True,Black,False,True,True,False,True,False,736,740,746,621,628,634,proficient,proficient,proficient
3423158977,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,12,False,Pacific Islander,True,True,True,False,True,False,645,647,650,727,752,778,proficient,proficient,proficient
4971854456,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,12,True,Native American,False,False,True,True,False,True,694,705,716,742,762,781,proficient,advanced,advanced
2256378500,4603381,Ware Ltd School District,205193,Chandler Inc High School,5,True,Hispanic,False,False,True,False,False,True,718,733,746,635,649,663,proficient,proficient,proficient
8142488965,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,Other,False,False,False,False,True,True,719,735,755,621,627,633,basic,proficient,proficient
1702262306,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,False,Other,False,True,False,False,False,True,705,723,740,690,698,708,proficient,proficient,proficient
4956458836,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,2,True,Pacific Islander,False,True,True,False,True,True,644,667,686,715,726,735,proficient,proficient,proficient
4397527666,5000332,Frederick-Zamora School District,164948,Flores PLC High School,5,True,Native American,True,True,True,False,False,False,659,684,710,637,646,657,basic,basic,proficient
9579134769,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,4,False,Asian,False,True,True,False,True,True,745,748,750,694,705,715,proficient,advanced,advanced
2015369046,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,3,True,Asian,True,False,False,False,True,False,677,696,709,729,739,746,proficient,proficient,advanced
1649296389,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,Asian,False,True,False,False,True,False,659,672,684,687,709,729,basic,proficient,proficient
5932571846,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,False,Black,False,False,False,True,True,True,729,742,752,734,746,757,advanced,advanced,advanced
2168923444,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,True,Native American,True,False,False,False,False,True,652,671,699,738,747,754,proficient,proficient,advanced
3832281286,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,4,False,Asian,True,True,True,False,True,True,665,678,695,661,665,670,basic,basic,proficient
5426158472,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,True,Hispanic,True,True,True,False,True,False,705,712,719,699,714,728,proficient,proficient,proficient
7332388576,5000332,Frederick-Zamora School District,164948,Flores PLC High School,7,False,Native American,False,False,True,True,True,False,617,635,656,606,621,634,basic,basic,basic
4083244720,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,False,Black,False,False,False,False,False,True,693,706,720,738,757,774,proficient,advanced,advanced
8039052301,4603381,Ware Ltd School District,205193,Chandler Inc High School,2,False,White,False,False,False,True,False,True,729,755,783,669,688,704,proficient,proficient,advanced
9958334015,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,7,False,Pacific Islander,False,False,True,False,False,True,670,677,683,631,640,649,basic,basic,basic
7359112498,4603381,Ware Ltd School District,205193,Chandler Inc High School,4,True,Pacific Islander,True,False,True,True,False,False,659,681,702,633,646,658,basic,basic,proficient
5664775481,5000332,Frederick-Zamora School District,164948,Flores PLC High School,1,False,Native American,True,False,False,True,True,True,688,694,701,714,733,751,proficient,proficient,advanced
4481830086,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,False,White,False,True,True,False,False,True,640,660,681,639,650,661,basic,basic,basic
6105137236,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,Asian,False,False,False,False,False,False,658,673,689,695,704,712,proficient,proficient,proficient
9994119192,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,False,White,False,True,False,False,True,False,696,701,709,624,626,628,basic,basic,basic
8161893229,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,Hispanic,True,False,False,True,False,True,655,667,678,699,722,748,proficient,proficient,proficient
4793684758,5000332,Frederick-Zamora School District,164948,Flores PLC High School,9,True,Pacific Islander,True,False,True,False,False,True,603,605,608,694,703,710,basic,basic,basic
1448211518,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,False,Other,False,False,True,False,True,False,747,771,790,723,739,751,advanced,advanced,advanced
9471313310,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,True,Black,True,False,False,False,True,False,716,730,743,715,723,729,proficient,advanced,advanced
1704451421,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,False,Pacific Islander,True,True,True,False,False,False,724,733,742,650,661,671,proficient,proficient,proficient
5164449586,5000332,Frederick-Zamora School District,164948,Flores PLC High School,7,False,Black,True,False,False,True,False,False,708,711,713,727,748,775,proficient,advanced,advanced
6707555426,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,11,False,Other,True,False,True,True,False,True,619,639,659,710,724,735,basic,proficient,proficient
8114230039,4603381,Ware Ltd School District,205193,Chandler Inc High School,0,True,Other,True,True,True,True,True,False,641,656,671,741,749,758,proficient,proficient,proficient
6995294832,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,True,Hispanic,True,True,True,True,False,False,615,634,658,643,667,688,basic,basic,basic
1602401153,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,False,Pacific Islander,True,False,False,False,True,False,696,720,742,719,725,734,proficient,proficient,advanced
6310536811,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,False,White,False,True,True,False,True,False,618,626,632,690,708,724,basic,basic,proficient
1127118832,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,False,Asian,False,True,True,True,False,True,605,618,631,619,641,661,basic,basic,basic
1548635919,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,True,Pacific Islander,False,True,False,False,False,False,708,730,748,671,685,696,proficient,proficient,proficient
2327545909,4603381,Ware Ltd School District,205193,Chandler Inc High School,5,False,Asian,False,False,False,True,True,False,737,748,757,737,752,768,advanced,advanced,advanced
6438762634,5000332,Frederick-Zamora School District,164948,Flores PLC High School,0,False,Black,True,False,False,False,True,True,672,693,712,650,670,685,basic,proficient,proficient
9345425382,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,3,True,White,True,False,False,True,False,False,711,733,757,607,623,646,basic,proficient,proficient
3335014960,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,False,Hispanic,True,False,False,True,True,False,728,747,764,698,715,732,proficient,advanced,advanced
3303816726,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,3,True,White,True,True,False,True,True,False,616,644,668,750,758,766,proficient,proficient,proficient
2705388146,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,False,Hispanic,True,True,True,True,False,False,710,729,748,663,668,673,proficient,proficient,proficient
2858452435,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,False,Asian,False,True,False,True,True,True,621,638,655,666,682,696,basic,basic,proficient
6487478205,5000332,Frederick-Zamora School District,164948,Flores PLC High School,5,True,Asian,True,False,True,False,True,False,657,664,672,619,627,634,basic,basic,basic
7448981168,5000332,Frederick-Zamora School District,164948,Flores PLC High School,11,False,Black,True,False,False,True,False,True,620,630,641,680,690,700,basic,basic,basic
1987498542,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,False,Pacific Islander,False,True,False,True,False,False,664,674,682,602,621,636,basic,basic,basic
9409891428,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,False,Pacific Islander,False,False,False,False,False,False,661,675,685,643,655,669,basic,basic,proficient
8121310069,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,True,Native American,False,False,True,True,False,True,629,636,642,646,656,665,basic,basic,basic
7053089541,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,12,False,Other,True,True,False,True,True,True,643,664,689,669,679,690,basic,basic,proficient
7275231110,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,-1,False,Asian,False,True,True,False,True,False,722,739,761,627,641,656,basic,proficient,proficient
3921104276,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,True,Pacific Islander,True,False,False,True,True,False,666,678,687,624,644,662,basic,basic,basic
5821118153,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,1,True,Native American,False,True,False,False,True,False,602,620,642,663,681,704,basic,basic,basic
2594254374,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,True,Pacific Islander,False,True,True,False,True,True,697,711,722,719,737,763,proficient,proficient,advanced
8777716794,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,0,True,Pacific Islander,False,True,True,True,False,True,600,623,649,637,655,668,basic,basic,basic
2243089404,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,False,Pacific Islander,True,True,True,False,True,False,673,678,685,616,621,627,basic,basic,basic
6025131672,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,False,Native American,True,False,False,False,False,False,677,693,713,735,752,768,proficient,proficient,advanced
3132928454,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,True,White,True,True,False,True,False,True,711,715,718,669,686,705,proficient,proficient,proficient
9268193501,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,0,False,Hispanic,False,False,True,True,False,True,657,675,697,702,721,739,proficient,proficient,proficient
8856440038,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,True,Black,False,True,False,False,False,True,606,610,614,715,732,754,basic,basic,proficient
5906460006,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,Asian,False,False,True,False,False,True,660,670,681,628,647,663,basic,basic,basic
7744448345,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,True,Native American,False,False,True,False,True,False,716,723,730,627,647,667,basic,proficient,proficient
7765084917,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,True,Pacific Islander,True,True,True,True,False,True,656,676,692,743,757,770,proficient,proficient,advanced
9442458875,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,True,Black,False,False,True,True,True,False,710,726,745,642,661,685,proficient,proficient,proficient
9778052575,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,False,Other,True,True,True,True,False,False,725,732,739,612,621,630,basic,proficient,proficient
3137135241,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,False,Native American,True,True,False,True,True,False,750,754,757,708,715,724,advanced,advanced,advanced
3814557457,5000332,Frederick-Zamora School District,164948,Flores PLC High School,11,False,Native American,False,False,False,True,True,False,672,682,695,685,701,718,proficient,proficient,proficient
7087114146,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,8,False,Native American,False,True,True,True,False,True,647,668,688,724,744,763,proficient,proficient,advanced
4440422392,4603381,Ware Ltd School District,205193,Chandler Inc High School,7,True,Other,True,True,False,False,True,True,704,709,715,600,611,620,basic,basic,basic
7394999963,4603381,Ware Ltd School District,205193,Chandler Inc High School,11,False,Asian,False,False,False,True,False,True,613,618,624,717,725,733,basic,basic,proficient
4043156208,5000332,Frederick-Zamora School District,164948,Flores PLC High School,8,True,Native American,True,True,True,True,True,False,730,742,753,683,695,709,proficient,proficient,advanced
9377099131,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,6,False,Pacific Islander,True,True,True,False,True,False,705,709,712,634,650,666,basic,proficient,proficient
1535470454,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,0,True,Native American,False,False,True,True,True,True,630,637,645,616,627,637,basic,basic,basic
6391190782,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,True,Pacific Islander,True,True,True,False,False,False,658,674,687,734,745,755,proficient,proficient,proficient
2694789903,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,True,Pacific Islander,True,False,False,False,True,False,749,767,785,716,726,737,advanced,advanced,advanced
2797531534,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,1,False,Pacific Islander,False,True,False,True,True,False,697,703,708,679,687,694,proficient,proficient,proficient
3635301788,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,False,Other,True,False,True,True,False,True,636,642,649,602,607,614,basic,basic,basic
7431041916,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,1,False,Pacific Islander,False,True,False,True,False,False,682,699,720,679,687,695,proficient,proficient,proficient
7372556866,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,True,Asian,True,True,True,True,False,False,726,747,772,644,662,680,proficient,proficient,advanced
3078161022,4603381,Ware Ltd School District,205193,Chandler Inc High School,2,True,Pacific Islander,False,False,True,False,True,False,648,659,673,608,620,632,basic,basic,basic
6883248804,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,True,Other,True,True,True,True,True,True,716,723,730,633,638,642,basic,proficient,proficient
6230686818,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,3,False,Asian,True,False,True,True,False,False,719,725,731,665,685,701,proficient,proficient,proficient
9104359132,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,True,Hispanic,False,False,True,True,True,True,689,693,696,668,674,680,proficient,proficient,proficient
7640642624,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,False,Asian,True,True,True,False,False,False,715,718,721,666,671,677,proficient,proficient,proficient
8969656405,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,True,Other,False,False,False,False,True,True,677,695,716,667,681,693,basic,proficient,proficient
3873847073,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,False,Hispanic,True,True,True,True,True,True,646,660,673,685,700,715,basic,proficient,proficient
1920172972,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,False,Hispanic,True,False,False,True,True,True,749,767,785,672,685,699,proficient,advanced,advanced
8893294004,4603381,Ware Ltd School District,205193,Chandler Inc High School,7,False,Pacific Islander,False,True,True,False,True,True,724,731,737,668,696,722,proficient,proficient,advanced
9448575306,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,7,False,Hispanic,True,False,False,False,False,True,618,641,661,673,694,714,basic,basic,proficient
2165228443,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,White,True,True,True,True,False,True,646,667,687,656,658,660,basic,basic,basic
9689212471,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,11,True,Black,False,True,True,True,False,False,736,741,746,694,708,720,proficient,proficient,advanced
8983796528,5000332,Frederick-Zamora School District,164948,Flores PLC High School,11,True,Native American,False,False,True,False,False,False,698,714,734,648,652,657,basic,proficient,proficient
5936864830,4603381,Ware Ltd School District,205193,Chandler Inc High School,4,False,Native American,False,False,False,False,True,False,672,682,692,643,668,690,basic,proficient,proficient
4359134371,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,True,Native American,False,True,True,True,False,True,631,648,667,662,690,718,basic,basic,proficient
6984599898,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,2,True,Native American,True,False,False,False,True,True,688,700,712,704,715,728,proficient,proficient,proficient
2207739554,5000332,Frederick-Zamora School District,164948,Flores PLC High School,1,True,Hispanic,True,True,False,False,True,False,739,759,782,734,754,775,advanced,advanced,advanced
1187062567,5000332,Frederick-Zamora School District,164948,Flores PLC High School,1,True,Hispanic,True,False,True,False,True,False,690,699,706,699,717,736,proficient,proficient,proficient
2763323491,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,False,Pacific Islander,True,False,False,True,True,False,605,610,616,698,718,739,basic,basic,proficient
8774439873,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,False,Black,True,False,True,False,True,True,706,729,747,675,690,707,proficient,proficient,advanced
7626940622,4603381,Ware Ltd School District,205193,Chandler Inc High School,5,False,Other,True,False,False,False,True,True,637,646,658,649,663,681,basic,basic,basic
7382684395,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,False,Black,False,True,False,False,True,True,660,680,699,746,753,761,proficient,proficient,advanced
5094924373,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,True,Pacific Islander,True,False,False,True,True,False,641,662,690,650,661,671,basic,basic,proficient
5415033333,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,5,False,Black,True,False,True,True,False,False,689,708,721,652,674,693,basic,proficient,proficient
6034570296,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,9,True,Other,False,True,False,False,False,True,703,709,713,728,742,758,proficient,advanced,advanced
3570078251,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,8,False,Native American,False,False,True,True,True,True,613,631,647,699,717,742,basic,basic,proficient
2773729636,4603381,Ware Ltd School District,205193,Chandler Inc High School,5,False,Native American,True,True,True,False,True,False,601,608,614,723,740,758,basic,basic,proficient
2652409571,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,True,Hispanic,False,True,False,True,False,False,714,720,725,639,645,651,proficient,proficient,proficient
6941700712,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,1,False,Hispanic,False,True,False,False,False,True,684,711,739,612,639,660,basic,proficient,proficient
8880242120,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,8,False,White,False,True,True,True,True,True,709,733,755,746,749,752,advanced,advanced,advanced
8217053217,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,False,Hispanic,False,True,False,True,True,False,609,613,617,603,621,634,basic,basic,basic
1103692049,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,6,False,Native American,False,False,True,True,True,True,623,625,628,646,672,696,basic,basic,basic
6204805021,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,9,False,Asian,False,True,False,False,True,True,688,711,729,618,626,632,basic,basic,proficient
5317054688,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,False,Black,False,False,True,False,False,False,688,702,714,724,731,740,proficient,proficient,advanced
8626981090,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,0,False,Hispanic,False,True,False,False,True,False,730,740,748,629,644,655,proficient,proficient,proficient
1792119895,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,False,Hispanic,True,False,True,False,True,True,741,755,769,720,746,772,advanced,advanced,advanced
5010018062,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,1,False,Other,True,True,False,False,True,True,742,746,751,712,729,750,advanced,advanced,advanced
9016170259,4603381,Ware Ltd School District,205193,Chandler Inc High School,1,True,Asian,True,True,True,True,True,True,621,637,658,620,638,656,basic,basic,basic
7665549142,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,False,Pacific Islander,False,True,True,True,False,True,709,712,715,697,718,737,proficient,proficient,advanced
7705757070,4603381,Ware Ltd School District,205193,Chandler Inc High School,12,True,Hispanic,False,False,True,False,True,True,715,722,728,630,636,642,basic,proficient,proficient
9239402851,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,5,True,Pacific Islander,False,False,False,False,False,True,661,675,691,746,752,759,proficient,proficient,advanced
4647529163,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,11,True,White,False,True,False,False,False,False,740,758,775,677,686,695,proficient,proficient,advanced
9252353553,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,True,White,True,True,True,False,True,True,719,726,731,654,669,682,proficient,proficient,proficient
3894162062,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,False,Other,True,True,True,False,True,False,706,726,744,639,658,677,basic,proficient,proficient
4022241357,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,0,False,Pacific Islander,False,False,True,False,True,False,703,715,727,694,700,705,proficient,proficient,proficient
1240671535,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,False,Pacific Islander,True,True,True,True,True,False,745,748,751,691,704,714,proficient,advanced,advanced
6804333561,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,2,True,Other,True,True,False,False,True,True,724,744,761,741,755,769,advanced,advanced,advanced
4725345768,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,6,False,White,False,True,True,False,True,False,603,614,624,634,647,656,basic,basic,basic
9918167328,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,8,False,Black,True,True,True,True,False,False,644,647,649,725,747,765,proficient,proficient,proficient
2798274925,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,5,True,Black,False,True,False,False,True,False,632,650,669,646,655,664,basic,basic,basic
8212848878,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,8,True,Native American,False,False,True,False,True,True,681,701,719,619,623,626,basic,basic,basic
2150036032,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,True,Pacific Islander,True,True,False,True,True,False,656,661,667,602,614,624,basic,basic,basic
2866602528,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,False,Native American,True,True,False,True,True,True,672,682,694,688,693,698,proficient,proficient,proficient
2336035867,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,False,Asian,True,False,True,True,True,False,644,652,658,656,668,682,basic,basic,basic
8791091210,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,True,Pacific Islander,False,False,True,True,False,True,653,656,659,613,632,645,basic,basic,basic
6346408190,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,False,Asian,True,False,True,False,False,True,644,658,672,603,625,644,basic,basic,basic
8236403452,5000332,Frederick-Zamora School District,164948,Flores PLC High School,0,False,Native American,True,True,False,True,False,False,734,737,739,604,609,616,basic,basic,proficient
1531260508,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,White,True,True,False,True,True,False,628,640,652,637,657,676,basic,basic,basic
3935617374,5000332,Frederick-Zamora School District,164948,Flores PLC High School,12,False,Pacific Islander,True,True,True,True,True,True,649,655,661,643,650,657,basic,basic,basic
7568675517,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,8,True,Asian,True,False,False,False,True,True,705,723,740,607,624,642,basic,basic,proficient
9709858737,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,True,Other,True,True,False,True,False,True,740,747,753,612,617,622,proficient,proficient,proficient
1923542399,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,True,Native American,True,True,False,False,True,True,698,702,706,735,757,777,proficient,advanced,advanced
7935524071,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,True,Native American,True,False,False,True,False,False,685,689,694,728,734,738,proficient,proficient,proficient
1167246523,4603381,Ware Ltd School District,205193,Chandler Inc High School,6,True,Asian,False,True,True,False,True,True,750,760,770,750,774,793,advanced,advanced,advanced
8294729219,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,2,True,Hispanic,True,True,False,True,True,False,733,739,743,736,753,771,advanced,advanced,advanced
1469390123,5000332,Frederick-Zamora School District,164948,Flores PLC High School,8,False,Black,True,True,False,False,False,False,605,621,642,677,683,687,basic,basic,basic
1588436118,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,5,False,Asian,True,False,False,True,True,False,732,754,775,692,699,709,proficient,advanced,advanced
4224106306,4603381,Ware Ltd School District,205193,Chandler Inc High School,4,True,Native American,False,True,True,False,False,False,748,752,756,609,614,618,proficient,proficient,proficient
9607243493,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,5,False,Native American,False,False,True,False,False,True,717,735,754,690,701,710,proficient,proficient,advanced
7183095304,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,6,True,Black,False,True,False,True,True,False,728,735,744,711,714,717,proficient,proficient,advanced
5263930686,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,False,Pacific Islander,False,True,True,False,False,False,623,647,670,701,715,726,basic,proficient,proficient
2986693404,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,True,Black,True,False,True,False,False,True,746,753,760,630,644,659,proficient,proficient,proficient
8965884060,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,False,Other,True,True,True,True,True,True,728,732,735,631,636,640,proficient,proficient,proficient
9035264745,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,8,True,Hispanic,False,False,False,True,True,False,694,700,707,612,628,652,basic,basic,proficient
9296124269,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,3,False,Asian,True,True,False,False,False,False,698,714,732,643,650,658,basic,proficient,proficient
6449060796,4603381,Ware Ltd School District,205193,Chandler Inc High School,1,True,Other,False,True,False,False,False,False,673,700,728,642,655,671,basic,proficient,proficient
6786268075,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,-1,False,Other,False,True,False,True,True,True,746,773,800,712,721,730,advanced,advanced,advanced
8520696989,4603381,Ware Ltd School District,205193,Chandler Inc High School,4,True,Pacific Islander,True,False,False,False,False,False,692,714,738,690,703,717,proficient,proficient,advanced
4249843198,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,False,Black,False,False,False,False,True,True,744,752,763,744,768,792,advanced,advanced,advanced
5890653157,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,6,False,White,True,True,True,False,True,True,625,629,633,689,699,706,basic,basic,basic
1001633410,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,True,Hispanic,False,False,True,False,True,False,686,700,718,662,665,667,basic,proficient,proficient
5233197491,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,3,False,Native American,True,False,False,False,False,True,710,719,730,616,635,654,basic,proficient,proficient
4068200325,5000332,Frederick-Zamora School District,164948,Flores PLC High School,0,True,Other,False,False,False,False,False,False,705,711,717,677,704,729,proficient,proficient,proficient
7936210791,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,7,False,Hispanic,False,False,False,False,False,False,709,714,721,728,748,770,proficient,advanced,advanced
7634264508,5000332,Frederick-Zamora School District,164948,Flores PLC High School,5,True,Asian,False,False,False,False,False,False,636,640,645,697,702,706,basic,basic,proficient
5875383582,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,12,False,White,True,True,False,True,True,False,745,764,789,615,620,626,proficient,proficient,proficient
8941218656,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,False,Black,True,False,False,True,False,False,600,615,634,707,731,753,basic,basic,proficient
2112854509,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,0,True,Pacific Islander,False,True,False,False,True,False,602,611,618,746,767,784,basic,proficient,proficient
3027962606,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,True,Black,False,True,True,True,False,True,660,679,707,699,703,707,proficient,proficient,proficient
6420723653,4603381,Ware Ltd School District,205193,Chandler Inc High School,12,False,Pacific Islander,False,True,False,True,True,False,727,730,733,690,696,703,proficient,proficient,proficient
6511153140,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,5,True,Pacific Islander,False,True,True,True,True,False,668,686,709,702,707,712,proficient,proficient,proficient
6751005465,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,Black,False,False,False,False,False,False,731,751,768,675,690,709,proficient,proficient,advanced
7847650899,4603381,Ware Ltd School District,205193,Chandler Inc High School,11,True,Black,False,False,False,False,True,True,737,763,782,612,621,632,basic,proficient,proficient
6856161434,5000332,Frederick-Zamora School District,164948,Flores PLC High School,8,True,Other,False,False,True,False,False,True,617,627,635,724,740,752,basic,proficient,proficient
6312006532,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,True,Asian,True,False,True,False,False,False,725,739,752,643,663,679,proficient,proficient,proficient
2821212886,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,4,False,Native American,True,False,False,False,False,False,740,743,745,623,640,655,proficient,proficient,proficient
1343986664,5000332,Frederick-Zamora School District,164948,Flores PLC High School,10,True,Hispanic,False,False,False,True,False,False,707,710,713,600,612,625,basic,basic,basic
4170558589,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,2,False,White,True,False,True,False,True,True,621,644,665,745,766,795,proficient,proficient,advanced
